id,code,name,rating
1513,15608,Kollam Sunil,54
1514,15616,Mani Amuthavan,77.4
1515,15619,OSA Rasheed,48.16
1516,15622,Adarsh Venugopalan,27
1517,15654,Bilu Padmini Narayanan,50.74
1518,15656,Shamzu Zayba,63.9
1519,15658,Sreehari K Nair,63.9
1520,15664,Harikumar Adiyodil,61.92
1521,15666,Geetha S,29.24
1522,15673,Jithu Madhavan,79.98
1523,15674,Faizal Koduvally,19.78
1524,15675,Raji Ramesh,19.78
1525,15681,Sam Mathew,74.82
1526,15682,Anjali Nair,74.82
1527,15690,Sagar Desai,76.54
1528,15695,Neeraj Pandey,76.54
1529,15703,A C Sreehari,83.42
1530,15734,Ramesh Pullappally,62.1
1531,15744,Nishanth Thapasya,36.12
1532,15746,Shashank Arora,76.54
1533,15750,Blesslee,50.4
1534,15757,Satheesh Idamannel,69.66
1535,15765,KV Aboobecker Master,70.52
1536,15771,Arun Dan,45.58
1537,15777,B Ajaneesh Loknath,71.1
1538,15778,Akhil M Bose,71.1
1539,15786,Sundaramurthy KS,66.22
1540,15812,Nanjamma,85.5
1541,15815,Thaman S,82.8
1542,15816,Adarsh PV,45
1543,15817,Ratheesh Thulaseedharan,45
1544,15825,Shyam Muraleedhar,83.7
1545,15832,Ashraf Manjeri,72
1546,15833,Pradeep Saarani,72
1547,15834,Unikrishnan warrier,72
1548,15861,Anoop Ponnani,63
1549,15865,Imbachi,63
1550,15866,Wazim-Murali,63
1551,15870,Dr Sunil S Pariyaram,12.9
1552,15874,Raj Kiran,77.4
1553,15875,O M Karuvarakund,72
1554,15882,Sajan Ram,55.8
1555,15892,Ishaan Chhabra,78.3
1556,15893,Sushant Sudhakaran,82.8
1557,15897,Team PP,63
1558,15903,Anil Mankada,36
1559,15905,Seven Clouds,57.6
1560,15914,Sivan kadavelloor,63
1561,15920,Madhubala Krishnan,62.1
1562,15921,Ajith Sai,62.1
1563,15950,Dr Kritaya,82.8
1564,15952,Bhagyasree Rout,84.6
1565,15954,Vishnu Shobhana,86.4
1566,16061,Vijaya Krishna,60.75
1567,16558,Shihas Ammedkoya,63.9
1568,16606,Mark Kilian,83.6
1569,17314,Nidhi Niranja,49.5
